timestamps,open,high,low,close,volume,amount
2024-12-08,3997.79,4012.63,3928.62,4012.63,291.4304,1160903.284465
2024-12-09,4004.44,4004.44,3474.2,3717.74,943.7803,3569577.079267
2024-12-10,3710.79,3776.64,3524.55,3626.38,528.7082,1928985.544496
2024-12-11,3627.55,3845.43,3565.62,3831.5,264.0431,987679.887836
2024-12-12,3829.77,3983.81,3800.11,3883.0,540.2288,2112230.958168
2024-12-13,3883.0,3967.72,3855.2,3909.02,350.8674,1370389.415179
2024-12-14,3909.02,3944.99,3827.06,3871.96,153.8295,598054.834955
2024-12-15,3870.39,3966.79,3834.78,3958.58,248.1573,966112.049273
2024-12-16,3958.58,4100.0,3886.83,3983.48,520.4678,2075262.377005
2024-12-17,3988.11,4038.02,3851.73,3892.51,323.4632,1280170.991371
2024-12-18,3892.51,3903.34,3622.67,3630.23,1369.1085,5154339.314133
2024-12-19,3630.15,3717.23,3340.18,3425.27,674.6335,2389876.094078
2024-12-20,3418.1,3495.54,3105.68,3467.91,427.1322,1428090.127956
2024-12-21,3473.4,3554.03,3295.84,3339.67,168.0332,572418.390032
2024-12-22,3340.33,3402.67,3224.14,3276.8,143.494,474866.505301
2024-12-23,3288.39,3469.58,3220.0,3425.88,302.5085,1028540.746833
2024-12-24,3420.78,3538.18,3370.55,3495.72,143.0127,494823.85549
2024-12-25,3491.35,3545.14,3441.52,3497.4,143.285,499015.651555
2024-12-26,3497.4,3513.69,3307.45,3333.29,261.0334,879238.399004
2024-12-27,3335.56,3442.89,3308.24,3331.73,169.7208,567047.757746
2024-12-28,3336.41,3425.52,3322.98,3405.61,134.4461,455182.101831
2024-12-29,3400.31,3411.75,3327.29,3355.38,95.8079,322995.819661
2024-12-30,3355.61,3436.34,3306.52,3361.91,275.6225,930220.719171
2024-12-31,3357.57,3446.43,3315.77,3334.87,137.0393,461710.539889
2025-01-01,3335.11,3374.46,3317.62,3361.33,158.8813,531747.199032
2025-01-02,3361.85,3508.25,3355.74,3454.18,194.7153,670519.397298
2025-01-03,3456.32,3628.98,3423.91,3610.47,185.1404,658107.131376
2025-01-04,3610.31,3671.48,3574.93,3656.5,124.2245,449779.175354
2025-01-05,3657.71,3675.0,3595.76,3636.34,89.8339,326770.721425
2025-01-06,3638.58,3741.9,3612.44,3684.95,254.6927,938517.17028
2025-01-07,3686.73,3697.99,3358.79,3379.47,407.604,1427521.191728
2025-01-08,3381.0,3413.63,3213.18,3326.49,196.6637,653582.382951
2025-01-09,3328.53,3356.72,3174.36,3223.02,157.8548,513153.144466
2025-01-10,3222.95,3320.43,3197.96,3269.76,114.9576,374698.816121
2025-01-11,3269.67,3316.83,3221.7,3285.23,42.8127,139846.739524
2025-01-12,3283.03,3298.5,3225.62,3267.8,54.0956,176713.386974
2025-01-13,3268.92,3336.93,2931.0,3131.44,353.3559,1093084.023934
